"CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","X","HMDB","PUBCHEM","CHEMSPIDER","KEGG","CAS","PRIMARY_ID","X.1","X.2","X.3","X.4","X.5","Standardized name"
100003686,209,42092,143937,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1824,"NAMED","KVTFEOAKFFQCCX-UHFFFAOYSA-N","O=C(CCCCCCCCCCCCCCC)NCC(O)=O","N-palmitoylglycine","N-palmitoylglycine",NA,"hmdb:HMDB0013034","pubchem:151008","chemspider:133100","","CAS:2441-41-0","hmdb:HMDB0013034",NA,NA,NA,NA,"","NA-Gly 16:0"
100003695,305,62864,220652,"Xenobiotics","Food Component/Plant",4960,"NAMED","RGHNJXZEOKUKBD-MBMOQRBOSA-N","O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","mannonate*","mannonate*",NA,"","pubchem:3246006","chemspider:2496757","","CAS:642-99-9","pubchem:3246006",NA,NA,NA,NA,"","Mannonic acid"
100003892,400,42002,156875,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",466,"NAMED","DWPCPZJAHOETAG-IMJSIDKUSA-N","O=C([C@H](CSC[C@@H](C(O)=O)N)N)O","lanthionine","lanthionine",NA,"","pubchem:98504","chemspider:88959","","CAS:3183-08-2","pubchem:98504",NA,NA,NA,NA,"","Lanthionine"
100003901,209,41220,142786,"Lipid","Lysophospholipid",2671,"NAMED","KIHAGWUUUHJRMS-JOCHJYFZSA-N","OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-stearoyl-GPE (18:0)*","2-stearoyl-GPE (18:0)*",NA,"hmdb:HMDB0011129","pubchem:90658453,53480667","chemspider:24769218","","","hmdb:HMDB0011129",NA,NA,NA,NA,"","LPE 0:0/18:0"
100003926,400,43264,156990,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1920,"NAMED","UEFRDQSMQXDWTO-UHFFFAOYSA-N","CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O","(R)-3-hydroxybutyrylcarnitine","(R)-3-hydroxybutyrylcarnitine",NA,"hmdb:HMDB0013127","pubchem:53481617","","","","hmdb:HMDB0013127",NA,NA,NA,NA,"","CAR 4:0;3OH"
100003940,209,43502,144003,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1818,"NAMED","SAVLIIGUQOSOEP-UHFFFAOYSA-N","O=C(CCCCCCC)NCC(O)=O","N-octanoylglycine","N-octanoylglycine",NA,"hmdb:HMDB0000832","pubchem:84290","chemspider:76040","","CAS:14246-53-8","hmdb:HMDB0000832",NA,NA,NA,NA,"","NA-Gly 8:0"
100003954,209,42040,145179,"Amino Acid","Tyrosine Metabolism",220,"NAMED","PCSKKIUURRTAEM-UHFFFAOYSA-N","O=C(C1=CC=C(CO)O1)O","5-hydroxymethyl-2-furoic acid","5-hydroxymethyl-2-furoic acid",NA,"hmdb:HMDB0002432","pubchem:80642","chemspider:72827","kegg:C20448","CAS:6338-41-6","hmdb:HMDB0002432",NA,NA,NA,NA,"","Sumiki's acid"
100003964,400,42613,156943,"Xenobiotics","Drug - Gastrointestinal",5744,"NAMED","XUFQPHANEAPEMJ-UHFFFAOYSA-N","O=S(/N=C(CCSCC1=CSC(/N=C(N)\N)=N1)/N)(N)=O","famotidine","famotidine",NA,"hmdb:HMDB0001919","pubchem:5702160","chemspider:3208","kegg:D00318","CAS:76824-35-6","hmdb:HMDB0001919",NA,NA,NA,NA,"","Famotidine"
100003965,400,43024,221378,"Xenobiotics","Drug - Respiratory",5938,"NAMED","HCFDWZZGGLSKEP-UHFFFAOYSA-N","CN(C)CCOC(C1=CC=CC=C1)(C)C2=NC=CC=C2","doxylamine","doxylamine",NA,"hmdb:HMDB0001936","pubchem:3162","chemspider:3050","kegg:D07878","CAS:562-10-7","hmdb:HMDB0001936",NA,NA,NA,NA,"","Doxylamine"
100003968,400,42593,156938,"Xenobiotics","Drug - Cardiovascular",5671,"NAMED","FNYLWPVRPXGIIP-UHFFFAOYSA-N","NC1=NC(N)=C2N=C(C(N)=NC2=N1)C3=CC=CC=C3","triamterene","triamterene",NA,"hmdb:HMDB0001940","pubchem:5546","chemspider:5345","kegg:D00386","CAS:396-01-0","hmdb:HMDB0001940",NA,NA,NA,NA,"","Triamterene"
100004011,209,42592,143953,"Xenobiotics","Drug - Gastrointestinal",5745,"NAMED","AQIXAKUUQRKLND-UHFFFAOYSA-N","N#CN/C(NCCSCC1=C(C)NC=N1)=N\C","cimetidine","cimetidine",NA,"hmdb:HMDB0014644","pubchem:2756","","kegg:D00295,C06952","CAS:51481-61-9","hmdb:HMDB0014644",NA,NA,NA,NA,"","Cimetidine"
100004015,402,42981,159508,"Xenobiotics","Drug - Cardiovascular",5650,"NAMED","HSUGRBWQSSZJOP-RTWAWAEBSA-N","O=C1N(CCN(C)C)C2=C(C=CC=C2)S[C@H]([C@H]1OC(C)=O)[C@]3=CC=C(OC)C=C3","diltiazem","diltiazem",NA,"hmdb:HMDB0014487","pubchem:39186","chemspider:35850","kegg:D07845","CAS:33286-22-5","hmdb:HMDB0014487",NA,NA,NA,NA,"","Diltiazem"
100004018,402,42021,159425,"Xenobiotics","Drug - Respiratory",5939,"NAMED","RWTNPBWLLIMQHL-UHFFFAOYSA-N","O=C(C(C)(C)C1=CC=C(C(CCCN2CCC(C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CC2)O)C=C1)O","fexofenadine","fexofenadine",NA,"hmdb:HMDB0005030","pubchem:3348","chemspider:3231","kegg:C06999","CAS:83799-24-0","hmdb:HMDB0005030",NA,NA,NA,NA,"","Fexofenadine"
100004020,402,43006,221292,"Xenobiotics","Drug - Antibiotic",5512,"NAMED","VHVPQPYKVGDNFY-ZPGVKDDISA-N","O=C1N(C(CC)C)N=CN1C2=CC=C(N3CCN(CC3)C4=CC=C(C=C4)OC[C@@H]5O[C@]([C@@]6=CC=C(C=C6Cl)Cl)(CN7N=CN=C7)OC5)C=C2","itraconazole","itraconazole",NA,"hmdb:HMDB0015298","pubchem:3793","chemspider:49927","kegg:D00350","CAS:84625-61-6","hmdb:HMDB0015298",NA,NA,NA,NA,"","Itraconazole"
100004028,402,42990,159514,"Xenobiotics","Drug - Cardiovascular",5651,"NAMED","SGTNSNPWRIOYBX-UHFFFAOYSA-N","N#CC(CCCN(C)CCC1=CC=C(C(OC)=C1)OC)(C(C)C)C2=CC=C(OC)C(OC)=C2","verapamil","verapamil",NA,"hmdb:HMDB0013962","pubchem:2520","chemspider:2425","kegg:D02356,C07188,DG00329","CAS:152-11-4","hmdb:HMDB0013962",NA,NA,NA,NA,"","Verapamil"
100004034,209,42984,143965,"Xenobiotics","Drug - Metabolic",5800,"NAMED","HEMJJKBWTPKOJG-UHFFFAOYSA-N","OC(C(C)(C)CCCOC1=C(C)C=CC(C)=C1)=O","gemfibrozil","gemfibrozil",NA,"hmdb:HMDB0015371","pubchem:3463","chemspider:3345","kegg:D00334","CAS:25812-30-0","hmdb:HMDB0015371",NA,NA,NA,NA,"","Gemfibrozil"
100004046,305,43488,147010,"Amino Acid","Histidine Metabolism",86,"NAMED","BKAYIFDRRZZKNF-VIFPVBQESA-N","OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O","N-acetylcarnosine","N-acetylcarnosine",NA,"hmdb:HMDB0012881","pubchem:9903482","chemspider:8079136","","CAS:56353-15-2","hmdb:HMDB0012881",NA,NA,NA,NA,"","N-Acetylcarnosine"
100004054,402,57512,211213,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1866,"NAMED","DWSFAVOTORHAAL-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O","margaroylcarnitine (C17)*","margaroylcarnitine (C17)*",NA,"hmdb:HMDB0006210","pubchem:53477803","chemspider:35015987","","CAS:106182-29-0","hmdb:HMDB0006210",NA,NA,NA,NA,"","CAR 17:0"
100004056,305,42989,180877,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",472,"NAMED","SUZRRICLUFMAQD-UHFFFAOYSA-N","O=S(O)(CCNC)=O","N-methyltaurine","N-methyltaurine",NA,"","pubchem:7882","chemspider:7594","","CAS:107-68-6","pubchem:7882",NA,NA,NA,NA,"","N-Methyltaurine"
100004059,400,62278,219251,"Xenobiotics","Food Component/Plant",4932,"NAMED","GPPYTCRVKHULJH-UHFFFAOYSA-N","C[N+](C)(C(C([O-])=O)CC1=CN=CN1)C","histidine betaine (hercynine)*","histidine betaine (hercynine)*",NA,"hmdb:HMDB0029422","pubchem:3083620","chemspider:2340795","","CAS:534-30-5","hmdb:HMDB0029422",NA,NA,NA,NA,"","Hercynine"
100004083,209,42574,143947,"Lipid","Secondary Bile Acid Metabolism",3527,"NAMED","ZQYUKJFJPJDMMR-JPZDKMBBSA-N","C[C@@]([C@@]1([H])C[C@@H]2O)(CC2)[C@](CC3)([H])[C@]([C@H](O)[C@@H]1O)([H])[C@@](CC4)([H])[C@]3(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O","glycohyocholate","glycohyocholate",NA,"hmdb:HMDB0000138","pubchem:71361462","","","","hmdb:HMDB0240607",NA,NA,NA,NA,"","Glycohyocholic acid"
100004088,402,40807,159350,"Cofactors and Vitamins","Vitamin A Metabolism",4438,"NAMED","NCYCYZXNIZJOKI-OVSJKPMPSA-N","O=C([H])/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C","retinal","retinal",NA,"hmdb:HMDB0001358","pubchem:638015","chemspider:553582","kegg:C00376","","hmdb:HMDB0001358",NA,NA,NA,NA,"","Retinal"
100004089,209,42489,144357,"Lipid","Fatty Acid, Monohydroxy",1963,"NAMED","GHPVDCPCKSNJDR-UHFFFAOYSA-N","OC(C(O)=O)CCCCCCCC","2-hydroxydecanoate","2-hydroxydecanoate",NA,"hmdb:HMDB0094656","pubchem:21488","chemspider:20195","","CAS:5393-81-7","hmdb:HMDB0094656",NA,NA,NA,NA,"","2-Hydroxycapric acid"
100004110,209,46164,144277,"Xenobiotics","Benzoate Metabolism",4504,"NAMED","TZVUCGJSHGKWCJ-UHFFFAOYSA-N","OC1=C(OS(=O)(O)=O)C(C)=CC=C1","3-methyl catechol sulfate (2)","3-methyl catechol sulfate (2)",NA,"","","","","","",NA,NA,NA,NA,"","3-Methylcatechol sulfate"
100004111,209,46146,144253,"Xenobiotics","Benzoate Metabolism",4506,"NAMED","NCOMUGOPQPRVSE-UHFFFAOYSA-N","OC1=CC(C)=CC=C1OS(O)(=O)=O","4-methylcatechol sulfate","4-methylcatechol sulfate",NA,"hmdb:HMDB0240459","pubchem:54104170","","","","hmdb:HMDB0240459",NA,NA,NA,NA,"","4-Methylcatechol 1-sulfate"
100004112,209,46165,144278,"Xenobiotics","Benzoate Metabolism",4503,"NAMED","HFDKYCXWNHNKAF-UHFFFAOYSA-N","OC1=C(C)C=CC=C1OS(O)(=O)=O","3-methyl catechol sulfate (1)","3-methyl catechol sulfate (1)",NA,"","pubchem:118431379","","","","pubchem:118431379",NA,NA,NA,NA,"","3-Methylcatechol sulfate"
100004169,209,43330,143981,"Xenobiotics","Drug - Analgesics, Anesthetics",5396,"NAMED","UJHKVYPPCJBOSG-UHFFFAOYSA-N","OC(C)(C)CC(C=C1)=CC=C1C(C(O)=O)C","2-hydroxyibuprofen","2-hydroxyibuprofen",NA,"hmdb:HMDB0060920","pubchem:10443535","","","CAS:51146-55-5","hmdb:HMDB0060920",NA,NA,NA,NA,"","2-Hydroxyibuprofen"
100004171,209,43333,143985,"Xenobiotics","Drug - Analgesics, Anesthetics",5398,"NAMED","DIVLBIVDYADZPL-UHFFFAOYSA-N","OC(C(CC1=CC=C(C(C(O)=O)C)C=C1)C)=O","carboxyibuprofen","carboxyibuprofen",NA,"hmdb:HMDB0060564","pubchem:10444113","chemspider:8619532","","CAS:15935-54-3","hmdb:HMDB0060564",NA,NA,NA,NA,"","Carboxyibuprofen"
100004173,400,43334,156997,"Xenobiotics","Drug - Psychoactive",5865,"NAMED","KYYIDSXMWOZKMP-UHFFFAOYSA-N","CN(CC(C1(CCCCC1)O)C2=CC=C(C=C2)O)C","O-desmethylvenlafaxine","O-desmethylvenlafaxine",NA,"hmdb:HMDB0015646","pubchem:125017","chemspider:111300","kegg:D07793","CAS:300827-87-6","hmdb:HMDB0015646",NA,NA,NA,NA,"","Desvenlafaxine"
100004174,400,62976,221394,"Xenobiotics","Drug - Psychoactive",5896,"NAMED","ZAFYATHCZYHLPB-UHFFFAOYSA-N","CN(C(CC1=C(C2=CC=C(C=C2)C)N=C3C=CC(C)=CN13)=O)C","zolpidem","zolpidem",NA,"hmdb:HMDB0005023","pubchem:5732","","kegg:C07219","CAS:82626-48-0","hmdb:HMDB0005023",NA,NA,NA,NA,"","Zolpidem"
100004175,402,43335,159544,"Xenobiotics","Drug - Cardiovascular",5660,"NAMED","PJVWKTKQMONHTI-UHFFFAOYSA-N","O=C1C(C(C2=CC=CC=C2)CC(C)=O)=C(O)C(C=CC=C3)=C3O1","warfarin","warfarin",NA,"hmdb:HMDB0001935","pubchem:54678486","","kegg:
DG00149,D08682,C01541","CAS:5543-57-7","hmdb:HMDB0001935",NA,NA,NA,NA,"","Warfarin"
100004176,402,43579,159585,"Xenobiotics","Drug - Metabolic",5772,"NAMED","JMLKLMFMQRAJNI-UHFFFAOYSA-N","O=C1N([H])C(SC1CC(C=C2)=CC=C2OCCC3=NC=C(C(C)=O)C=C3)=O","ketopioglitazone","ketopioglitazone",NA,"","pubchem:5201446","","","CAS:146062-45-5","pubchem:5201446",NA,NA,NA,NA,"","Ketopioglitazone"
100004177,400,43580,157040,"Xenobiotics","Drug - Metabolic",5773,"NAMED","OXVFDZYQLGRLCD-UHFFFAOYSA-N","O=C1N([H])C(SC1CC(C=C2)=CC=C2OCCC(C=C3)=NC=C3C(C)O)=O","hydroxypioglitazone (M-IV)","hydroxypioglitazone (M-IV)",NA,"","pubchem:4147757","","","CAS:146062-44-4","pubchem:4147757",NA,NA,NA,NA,"",NA
100004179,402,42960,212492,"Xenobiotics","Drug - Antibiotic",5513,"NAMED","VNFPBHJOKIVQEB-UHFFFAOYSA-N","ClC1=CC=CC=C1C(C2=CC=CC=C2)(C3=CC=CC=C3)N4C=CN=C4","clotrimazole","clotrimazole",NA,"hmdb:HMDB0001922","pubchem:2812","chemspider:2710","kegg:D00282,C06922","CAS:23593-75-1","hmdb:HMDB0001922",NA,NA,NA,NA,"","Clotrimazole"
100004182,209,43507,144005,"Lipid","Secondary Bile Acid Metabolism",3540,"NAMED","HIAJCGFYHIANNA-QIZZZRFXSA-N","O[C@@H]1CC2=CC[C@@]([C@@]3([H])[C@@]2(C)CC1)([H])[C@@]4([H])[C@@](CC3)(C)[C@]([C@H](C)CCC(O)=O)([H])CC4","3b-hydroxy-5-cholenoic acid","3b-hydroxy-5-cholenoic acid",NA,"hmdb:HMDB0000308","pubchem:92997","chemspider:83950","","CAS:5255-17-4","hmdb:HMDB0000308",NA,NA,NA,NA,"","3beta-Hydroxy-5-cholenoic acid"
100004208,209,46111,143736,"Xenobiotics","Benzoate Metabolism",4502,"NAMED","AQTYXAPIHMXAAV-UHFFFAOYSA-N","COC1=C(OS(O)(=O)=O)C=CC=C1","guaiacol sulfate","guaiacol sulfate",NA,"hmdb:HMDB0060013","pubchem:22473","chemspider:21078","","","hmdb:HMDB0060013",NA,NA,NA,NA,"","Guaiacol sulfate"
100004227,209,43343,143991,"Lipid","Fatty Acid, Amino",1756,"NAMED","AKVBCGQVQXPRLD-UHFFFAOYSA-N","CCCCCCC(C(O)=O)N","2-aminooctanoate","2-aminooctanoate",NA,"hmdb:HMDB0000991","pubchem:69522","chemspider:62727","","CAS:644-90-6","hmdb:HMDB0000991",NA,NA,NA,NA,"","2-Aminocaprylic acid"
100004241,209,43009,143973,"Xenobiotics","Drug - Cardiovascular",5675,"NAMED","ZZUFCTLCJUWOSV-UHFFFAOYSA-N","NS(=O)(C1=C(C=C(C(C(O)=O)=C1)NCC2=CC=CO2)Cl)=O","furosemide","furosemide",NA,"hmdb:HMDB0001933","pubchem:3440","chemspider:3322","kegg:D00331","CAS:54-31-9","hmdb:HMDB0001933",NA,NA,NA,NA,"","Furosemide"
100004243,209,42381,144301,"Cofactors and Vitamins","Tocopherol Metabolism",4370,"NAMED","NOZSTAZEOBPSBY-UHFFFAOYSA-N","OC(C1C(O)C(O)C(O)C(OC2=C(C)C(C)=C(OC(C)(CCC(O)=O)CC3)C3=C2)O1)=O","gamma-CEHC glucuronide*","gamma-CEHC glucuronide*",NA,"","pubchem:121596235","","","","pubchem:121596235",NA,NA,NA,NA,"","gamma-CEHC glucuronide"
100004284,400,43424,157011,"Xenobiotics","Chemical",6153,"NAMED","HHVIBTZHLRERCL-UHFFFAOYSA-N","CS(C)(=O)=O","dimethyl sulfone","dimethyl sulfone",NA,"hmdb:HMDB0004983","pubchem:6213","chemspider:5978","kegg:C11142","CAS:67-71-0","hmdb:HMDB0004983",NA,NA,NA,NA,"","Dimethyl sulfone"
100004286,400,43390,179263,"Xenobiotics","Drug - Respiratory",5949,"NAMED","HSRJKNPTNIJEKV-UHFFFAOYSA-N","COC1=CC=CC=C1OCC(CO)O","guaifenesin","guaifenesin",NA,"hmdb:HMDB0004998","pubchem:3516","chemspider:3396","kegg:D00337","CAS:93-14-1","hmdb:HMDB0004998",NA,NA,NA,NA,"","Guaifenesin"
100004295,400,43400,157005,"Xenobiotics","Food Component/Plant",4637,"NAMED","XUWHAWMETYGRKB-UHFFFAOYSA-N","O=C1CCCCN1","2-piperidinone","2-piperidinone",NA,"hmdb:HMDB0011749","pubchem:12665","chemspider:12144","","CAS:675-20-7","hmdb:HMDB0011749",NA,NA,NA,NA,"","2-Piperidinone"
100004299,400,43255,156987,"Amino Acid","Histidine Metabolism",76,"NAMED","GVRCKHXHWSYDEF-UHFFFAOYSA-N","OC(C(CC1=CN(C)C=N1)NC(C)=O)=O","N-acetyl-1-methylhistidine*","N-acetyl-1-methylhistidine*",NA,"hmdb:HMDB0240340","pubchem:53859791","","","","hmdb:HMDB0240340",NA,NA,NA,NA,"","N-Acetyl-3-methylhistidine"
100004318,400,43374,157003,"Xenobiotics","Food Component/Plant",4939,"NAMED","JYGFTBXVXVMTGB-UHFFFAOYSA-N","O=C1CC2=C(N1)C=CC=C2","indolin-2-one","indolin-2-one",NA,"","pubchem:321710","chemspider:284794","kegg:C12312","CAS:59-48-3","pubchem:321710",NA,NA,NA,NA,"","Indolin-2-one"
100004321,209,48691,207569,"Xenobiotics","Food Component/Plant",4778,"NAMED","ZLYUIVZAQHFCNP-UHFFFAOYSA-N","O=C1C=CC2=CC=CC(OS(=O)(O)=O)=C2N1","2,8-quinolinediol sulfate","2,8-quinolinediol sulfate",NA,"hmdb:HMDB0240658","","","","","hmdb:HMDB0240658",NA,NA,NA,NA,"","2,8-Quinolinediol sulfate"
100004322,209,43266,143737,"Xenobiotics","Food Component/Plant",5251,"NAMED","VSTZVCJQGSLNLL-UHFFFAOYSA-N","NC1=CC=CC=C1OS(O)(=O)=O","2-aminophenol sulfate","2-aminophenol sulfate",NA,"hmdb:HMDB0061116","pubchem:181670","chemspider:158022","","","hmdb:HMDB0061116",NA,NA,NA,NA,"","2-Aminophenyl sulfate"
100004326,209,48693,207571,"Xenobiotics","Chemical",6108,"NAMED","CGFRVKXGZRODPA-UHFFFAOYSA-N","CC(C1=CC=CC(OS(=O)(O)=O)=C1)=O","3-acetylphenol sulfate","3-acetylphenol sulfate",NA,"","","chemspider:16230535","","","",NA,NA,NA,NA,"","3-Acetylphenol sulfate"
100004327,209,45966,148646,"Lipid","Lysophospholipid",2703,"NAMED","ZPDQFUYPBVXUKS-KEKNWZKVSA-N","O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N","1-stearoyl-GPS (18:0)*","1-stearoyl-GPS (18:0)*",NA,"hmdb:HMDB0061698","pubchem:74819135","chemspider:7826051","","","hmdb:HMDB0061698",NA,NA,NA,NA,"","LPS 18:0/0:0"
100004328,402,42463,164531,"Lipid","Sphingomyelins",3114,"NAMED","KYICBZWZQPCUMO-PSALXKTOSA-N","CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O","sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",NA,"hmdb:HMDB0012097","pubchem:11433862","chemspider:9608732","","","hmdb:HMDB0012097",NA,NA,NA,NA,"","SM 32:1;O2"
100004329,402,42459,161023,"Lipid","Sphingomyelins",3118,"NAMED","IWHLTJGDYLJQSH-FLPFCPAFSA-N","CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,"hmdb:HMDB0240638,HMDB0240613","","","","","hmdb:HMDB0240638",NA,NA,NA,NA,"","SM 34:2;O2"
100004396,305,62069,218878,"Lipid","Fatty Acid, Dicarboxylate",1669,"NAMED","YVOMYDHIQVMMTA-UHFFFAOYSA-N","OC(CC(O)=O)CCC(O)=O","3-hydroxyadipate","3-hydroxyadipate",NA,"hmdb:HMDB0000345","pubchem:151913","chemspider:133894","","","hmdb:HMDB0000345",NA,NA,NA,NA,"","3-Hydroxy-adipic acid"
100004494,209,43470,151111,"Xenobiotics","Tobacco Metabolite",4615,"NAMED","WALNNKZUGHYSCT-MGKNELHOSA-N","CN(C1=O)[C@@H](C[C@H]1O[C@@H]2O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]2O)C3=CN=CC=C3","3-hydroxycotinine glucuronide","3-hydroxycotinine glucuronide",NA,"hmdb:HMDB0001204","pubchem:53477725","chemspider:159230","","CAS:132929-88-5","hmdb:HMDB0001204",NA,NA,NA,NA,"","trans-3-Hydroxycotinine glucuronide"
100004499,209,43231,143979,"Amino Acid","Lysine Metabolism",133,"NAMED","FZXCPFJMYOQZCA-UHFFFAOYSA-N","OC(C1CCCC(N1)=O)=O","6-oxopiperidine-2-carboxylate","6-oxopiperidine-2-carboxylate",NA,"hmdb:HMDB0061705","pubchem:3014237","chemspider:2282737","","CAS:34622-39-4","hmdb:HMDB0061705",NA,NA,NA,NA,"","6-oxopiperidine-2-carboxylic acid"
100004509,400,43239,156985,"Xenobiotics","Food Component/Plant",5045,"NAMED","ZFAHNWWNDFHPOH-UHFFFAOYSA-N","OC(C(CSCC=C)N)=O","S-allylcysteine","S-allylcysteine",NA,"hmdb:HMDB0034323","pubchem:98280","chemspider:88744","","CAS:21593-77-1","hmdb:HMDB0034323",NA,NA,NA,NA,"","S-Allylcysteine"
100004518,209,43534,150400,"Xenobiotics","Drug - Metabolic",5801,"NAMED","OFCNXPDARWKPPY-UHFFFAOYSA-N","OC1=NC=NC2=C1C=NN2","allopurinol","allopurinol",NA,"hmdb:HMDB0014581","pubchem:135401907","chemspider:2010","kegg:D00224","CAS:315-30-0","hmdb:HMDB0014581",NA,NA,NA,NA,"","Allopurinol"
100004523,209,43249,124707,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",508,"NAMED","SRXKAYJJGAAOBP-UHFFFAOYSA-N","CC(NCCCC(N)C(O)=O)=O","N-delta-acetylornithine","N-delta-acetylornithine",NA,"hmdb:HMDB0003357","pubchem:9920500","chemspider:8096135","kegg:C00437","","hmdb:HMDB0003357",NA,NA,NA,NA,"","N(5)-Acetyl-ornithine"
100004541,209,43258,144587,"Amino Acid","Polyamine Metabolism",551,"NAMED","OAUYENAPBFTAQT-UHFFFAOYSA-N","O=C1N(CCCN([H])C(C)=O)CCC1","acisoga","acisoga",NA,"hmdb:HMDB0061384","pubchem:129397","chemspider:114601","","CAS:106692-36-8","hmdb:HMDB0061384",NA,NA,NA,NA,"","Acisoga"
100004542,400,43761,157045,"Lipid","Fatty Acid, Amino",1751,"NAMED","RDFMDVXONNIGBC-UHFFFAOYSA-N","OC(C(CCCCC)N([H])[H])=O","2-aminoheptanoate","2-aminoheptanoate",NA,"hmdb:HMDB0094649","pubchem:227939","chemspider:198338","","CAS:1115-90-8","hmdb:HMDB0094649",NA,NA,NA,NA,"","2-Aminoheptanoic acid"
100004561,209,43549,212072,"Amino Acid","Tryptophan Metabolism",274,"NAMED","LLLPDUXGHXIXIW-UHFFFAOYSA-N","OC(C1=CC=CC=C1N([H])C=O)=O","N-formylanthranilic acid","N-formylanthranilic acid",NA,"hmdb:HMDB0004089","pubchem:101399","chemspider:91624","kegg:C05653","CAS:3342-77-6","hmdb:HMDB0004089",NA,NA,NA,NA,"","Formylanthranilic acid"
100004575,209,43591,153118,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",510,"NAMED","XUYANFPPYJSBPU-UHFFFAOYSA-N","OC(C(CCCNC(C)=O)N([H])C(C)=O)=O","N2,N5-diacetylornithine","N2,N5-diacetylornithine",NA,"hmdb:HMDB0240345","pubchem:65977","chemspider:8573834","","CAS:39825-23-5","hmdb:HMDB0240345",NA,NA,NA,NA,"","N2,N5-Diacetylornithine"
100004601,209,57783,213695,"Xenobiotics","Bacterial/Fungal",5328,"NAMED","KNSAWRXCIVESQC-UHFFFAOYSA-N","O=C(O)CC1=C2C(C=CN2)=CC=C1","1H-indole-7-acetic acid","1H-indole-7-acetic acid",NA,"","pubchem:18356439","chemspider:13535457","","CAS:39689-63-9","pubchem:18356439",NA,NA,NA,NA,"","1H-Indole-7-acetic acid"
100004634,209,44618,143738,"Amino Acid","Tyrosine Metabolism",206,"NAMED","ORZHQEJEAKXCJA-UHFFFAOYSA-N","NCCC1=CC(OC)=C(OS(=O)(O)=O)C=C1","3-methoxytyramine sulfate","3-methoxytyramine sulfate",NA,"","pubchem:54133459","chemspider:21233674","","","pubchem:54133459",NA,NA,NA,NA,"","3-Methoxytyramine sulfate"
100004635,400,44878,157087,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",439,"NAMED","UCUNFLYVYCGDHP-UHFFFAOYSA-N","O=S(C)(CCC(N)C(O)=O)=O","methionine sulfone","methionine sulfone",NA,"hmdb:HMDB0062174","pubchem:69961","chemspider:63154","","CAS:820-10-0","hmdb:HMDB0062174",NA,NA,NA,NA,"","Methionine sulfone"
100005350,402,45951,159653,"Lipid","Lysophospholipid",2619,"NAMED","WKQNRCYKYCKESD-YHTMAJSVSA-N","C[N+](CCOP(OCC(O)COC(CCCCCCC/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C","1-linolenoyl-GPC (18:3)*","1-linolenoyl-GPC (18:3)*",NA,"hmdb:HMDB0010388","","","kegg:C04100","","hmdb:HMDB0010388",NA,NA,NA,NA,"","LPC 18:3/0:0"
100005367,209,45404,144585,"Xenobiotics","Food Component/Plant",4818,"NAMED","CCCNUHFRBBIFHO-CVSPRKDYSA-N","C=CCS(C[C@H](NC(C)=O)C(O)=O)=O","N-acetylalliin","N-acetylalliin",NA,"","","","","","",NA,NA,NA,NA,"","N-Acetylalliin"
